PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3538;"Parroquia Nuestra Senora del Henar";"";"";"";"Bus: 1, 12, 72, 73, C1, C2  Metro: Diego de Leon (lineas 4, 5 y 6)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a890ef4d7f71c010VgnVCM1000000b205a0aRCRD";"AGUSTIN DURAN";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"442993";"4476626";"40.43644698832377";"-3.673437710416204";"913 564 162";"";"parroquiahenar@hotmail.com / parroquiahenar@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3398;"Parroquia Nuestra Senora del Perpetuo Socorro";"";"";"";"Bus: 37, 40, 147, 3   Metro: Bilbao (lineas 1 y 4)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a2613db5b71c010VgnVCM1000000b205a0aRCRD";"MANUEL SILVELA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28010";"TRAFALGAR";"CHAMBERI";"440824";"4475947";"40.430178452666645";"-3.6989461839797224";"914 469 550";"";"perpetuosocorro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3650;"Parroquia Nuestra Senora del Pilar. Calle Juan Bravo";"";"";"";"Bus: 29, 52   Metro: Nunez de Balboa (lineas 5 y 9)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3ba0ef4d7f71c010VgnVCM1000000b205a0aRCRD";"JUAN BRAVO";"CALLE";"V";"40";"";"";"";"";"MADRID";"MADRID";"28006";"LISTA";"SALAMANCA";"442581";"4476182";"40.43241881961902";"-3.6782548807627102";"914 010 959 /914 026 302";"914 010 959";"parroquia@parroquiadelpilar.es / parroquiapilar@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3651;"Parroquia Nuestra Senora del Pilar. (Campamento)";"";"";"";"Bus: 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cdb0ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PATRICIO MARTINEZ";"PLAZA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28024";"CAMPAMENTO";"LATINA";"434679";"4472299";"40.39685544652785";"-3.770999126231359";"915 182 862";"915 182 862";"pilarcampamento@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3652;"Parroquia Nuestra Senora del Pino";"";"";"";"Metro: Villaverde Alto (linea 3)   Bus: 22, 79  Cercanias Renfe: Villaverde Alto (C4, C5)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=50d0ef4d7f71c010VgnVCM1000000b205a0aRCRD";"DOROTEO LABORDA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"439437";"4466267";"40.342885272155854";"-3.7143632798543167";"917 971 589";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3656;"Parroquia Nuestra Senora del Puig";"";"";"";"Metro: Villa de Vallecas (linea 1)  Bus: 103, 142";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e2e0ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MONTE SANTO";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28031";"CASCO H.VALLECAS";"VILLA DE VALLECAS";"447087";"4469974";"40.376801747748935";"-3.6246043344972314";"913 039 525";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3662;"Parroquia Nuestra Senora del Recuerdo";"";"";"";"Metro: Avenida de Guadalajara (linea 2)   Bus: 4, 106, 140, 153, E2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75f0ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ARGENTA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28037";"ARCOS";"SAN BLAS-CANILLEJAS";"447875";"4475015";"40.42225514769753";"-3.61573564826962";"913 135 061";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3670;"Parroquia Nuestra Senora del Rosario";"";"";"";"Metro: Batan (linea 10), Lucero (linea 6)  Bus: 36, 39, 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a11ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FRANCISCANOS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28011";"LUCERO";"LATINA";"436317";"4473270";"40.405738691193136";"-3.7517966348238247";"914 647 630";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
18322;"Parroquia Nuestra Senora del Rosario de Fatima";"";"";"";"Metro: Quintana (linea 5)    Bus: 21, 38, 106, 113";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=862a444a2951c010VgnVCM2000000c205a0aRCRD";"ALCALA";"CALLE";"V";"292";"";"";"";"";"MADRID";"MADRID";"28027";"VENTAS";"CIUDAD LINEAL";"444901";"4476184";"40.432594065961545";"-3.6509044490781974";"913 263 404";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3671;"Parroquia Nuestra Senora del Rosario de Filipinas";"";"";"";"Metro: Lista (linea 4), Manuel Becerra (linea 2, 6)  Bus: 1, 26, 61, 74, 143, 156";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0801ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CONDE DE PE&Ntilde;ALVER";"CALLE";"V";"40";"";"";"";"";"MADRID";"MADRID";"28006";"LISTA";"SALAMANCA";"442842";"4475824";"40.42922086398196";"-3.67513399595699";"914 013 250";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3675;"Parroquia Nuestra Senora del Sagrado Corazon";"";"";"";"Metro: Pio XII (linea 9)  Bus: 14, 16, 29, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2d21ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PIO XII";"AVENIDA";"V";"29";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAnA";"CHAMARTIN";"442782";"4479616";"40.46337687896558";"-3.676183562198954";"913 530 732       
";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3679;"Parroquia Nuestra Senora del Sagrario";"";"";"";"Bus: 34, 47, 108, 121, 131";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf31ef4d7f71c010VgnVCM1000000b205a0aRCRD";"EL SIGLO FUTURO";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28025";"PUERTA BONITA";"CARABANCHEL";"436832";"4470049";"40.3767527625397";"-3.745419455017205";"914 623 723";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3673;"Parroquia Nuestra Senora del Santisimo Sacramento";"";"";"";"Bus: 43, 72";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4251ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CLARA DEL REY";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"443424";"4477470";"40.44408872949297";"-3.6684199378352105";"914 156 077";"";"pnsssacramento@planalfa.es / pnsssacramento@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3692;"Parroquia Nuestra Senora del Transito";"";"";"";"Metro:  Esperanza (Linea, 4), Pinar del Rey (linea 1, 8)  Bus: 9, 72, 73";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d461ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CANILLAS";"CARRETERA";"V";"40";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"444937";"4479534";"40.46278407808581";"-3.650759358504418";"913 002 930";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3695;"Parroquia Nuestra Senora del Valle";"";"";"";"Metro: Pacifico (lineas 1 y 6)   Bus: 8, 10, 24, 37, 54, 57, 141, 156";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6771ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VALDERRIBAS";"CALLE";"V";"72";"";"";"";"";"MADRID";"MADRID";"28007";"ADELFAS";"RETIRO";"443225";"4472803";"40.40202327872965";"-3.67036056093216";"915 517 986";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3520;"Parroquia Nuestra Senora Flor del Carmelo";"";"";"";"Metro:  Barrio del Pilar (linea 9)   Bus: 42, 49, 126, 128, 147";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d3613db5b71c010VgnVCM1000000b205a0aRCRD";"EL FERROL";"AVENIDA";"V";"49";"";"";"";"";"MADRID";"MADRID";"28029";"EL PILAR";"FUENCARRAL-EL PARDO";"440204";"4481032";"40.475950874541596";"-3.706723155193892";"917 391 056";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3744;"Parroquia Nuestra Senora Reina del Cielo";"";"";"";"Metro: Conde de Casal (Linea 6), Sainz de Baranda (linea 6, 9)  Bus: 20, 30, 56, 143, 156";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f981ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CAN MENOR";"PASAJE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28007";"ESTRELLA";"RETIRO";"443534";"4473990";"40.412737487349176";"-3.6668249158135047";"915 736 131";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
8182988;"Parroquia Our Lady of Mercy Parish";"Para personas de habla inglesa";"";"";"Metro : Chamartin (lineas 1, 10)   Bus : 66, 67, 124, 134, 135, 147, 173, 174, 175, 176, 178   Cercanias:  Chamartin (C1, C2, C3, C4, C7, C8, C10)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6521e72dd138f410VgnVCM1000000b205a0aRCRD";"MAURICIO LEGENDRE";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28034";"VALVERDE";"FUENCARRAL-EL PARDO";"441490";"4483559";"40.49879774855143";"-3.691798172854847";"917 339 409";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3377;"Parroquia Padre Nuestro";"";"";"";"Metro: El Capricho (linea 5), Alameda de Osuna (linea 5)  Bus: 101, 112, 114, 115, 151";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f4613db5b71c010VgnVCM1000000b205a0aRCRD";"CANTABRIA";"AVENIDA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28042";"ALAMEDA DE OSUNA";"BARAJAS";"450276";"4478546";"40.45421187450626";"-3.5877227710520634";"917 652 110";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3638;"Parroquia Patrocinio de San Jose";"";"";"";"Bus: 10, 57, 136, 310";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c91ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PEDRO LABORDE";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28018";"PORTAZGO";"PUENTE DE VALLECAS";"444816";"4470868";"40.38470787762053";"-3.651432903529868";"917 774 399";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3654;"Parroquia Preciosa Sangre";"";"";"";"Bus: 78, 81, 116, 121  Renfe: Orcasitas (C-5)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1fa1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"GRAN AVENIDA";"CALLE";"V";"0";"";"";"";"";"MADRID";"MADRID";"28041";"ORCASITAS";"USERA";"439796";"4469246";"40.369747706830395";"-3.710430045598527";"913 416 451";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3655;"Parroquia Presentacion de Nuestra Senora";"";"";"";"Metro: Estrella (linea 9)   Bus: 20, 30, 32, 71, 113";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1c1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CORREGIDOR DIEGO DE VALDERRABANO";"CALLE";"V";"62";"";"";"";"";"MADRID";"MADRID";"28030";"MEDIA LEGUA";"MORATALAZ";"444311";"4473842";"40.41146568064944";"-3.6576546005832533";"914 390 322 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3657;"Parroquia Purificacion de Nuestra Senora";"";"";"";"Metro: Carabanchel (linea 5)   Bus: 17";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=34d1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"EDUARDO UROSA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437005";"4471457";"40.389458854793396";"-3.7435094321933966";"616 566 611";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3658;"Parroquia Purisimo Corazon de Maria";"";"";"";"Metro:  Embajadores (linea 3)  Bus: 60, 78, 148, 6, 55, 59, 85  Renfe:  Embajadores, Delicias";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6e1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"EMBAJADORES";"CALLE";"V";"81";"";"";"";"";"MADRID";"MADRID";"28012";"PALOS DE MOGUER";"ARGANZUELA";"440705";"4472836";"40.40214465561925";"-3.700046707562949";"915 274 784";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3664;"Parroquia Resurreccion del Senor";"";"";"";"Metro: Laguna (linea 6)  Bus: 25  Renfe:  Laguna";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=59f1ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ESCALONILLA";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28047";"LOS CARMENES";"LATINA";"437269";"4472189";"40.396063978555";"-3.74047128482202";"914 623 518";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3674;"Parroquia Sagrada Familia";"";"";"";"Bus: C2, 2, 56, 71, 143, 156   Metro: O'Donnell (linea 6)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb02ef4d7f71c010VgnVCM1000000b205a0aRCRD";"LOS PE&Ntilde;ASCALES";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28028";"FUENTE DEL BERRO";"SALAMANCA";"443593";"4475234";"40.42395712746193";"-3.6662401940493403";"915 744 459";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3677;"Parroquia Sagrado Corazon de Jesus de Usera";"";"";"";"Metro:  Usera (linea 6)  Bus:  55, 60";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0132ef4d7f71c010VgnVCM1000000b205a0aRCRD";"SANTA MARIA DE LA CABEZA";"PASEO";"V";"115";"";"";"";"";"MADRID";"MADRID";"28026";"MOSCARDO";"USERA";"439870";"4471545";"40.39046363855022";"-3.7097757984876596";"915 696 687";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3676;"Parroquia Sagrado Corazon de Jesus. Calle General Zabala";"";"";"";"Bus: 1, 9, 73   Metro: Cruz del Rayo (linea 9)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e12ef4d7f71c010VgnVCM1000000b205a0aRCRD";"GENERAL ZABALA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDIN";"CHAMARTIN";"442812";"4477415";"40.443551243370564";"-3.675642894883653";"915 611 641";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3678;"Parroquia Sagrados Corazones";"";"";"";"Bus:14, 43, 120, 150   Metro:  Santiago Bernabeu (linea 10)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9342ef4d7f71c010VgnVCM1000000b205a0aRCRD";"LA HABANA";"PASEO";"V";"31";"";"";"";"";"MADRID";"MADRID";"28036";"HISPANOAMERICA";"CHAMARTIN";"441994";"4478440";"40.452728207562615";"-3.6853698888820334";"915 647 900";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3404;"Parroquia San Agustin";"";"";"";"Bus: 7, C1, C2   Metro: Nuevos Ministerios (lineas 6 , 8 , 10)   Renfe: Nuevos Ministerios";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=226613db5b71c010VgnVCM1000000b205a0aRCRD";"JOAQUIN COSTA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"441829";"4477675";"40.445816180158495";"-3.6872453596632395";"915 613 838";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3407;"Parroquia San Alberto Magno";"";"";"";"Bus: 54, 141, 143   Metro: Buenos Aires (linea 1)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b47613db5b71c010VgnVCM1000000b205a0aRCRD";"BENJAMIN PALENCIA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28038";"PORTAZGO";"PUENTE DE VALLECAS";"444891";"4472041";"40.395279953741095";"-3.6506510379823136";"917 782 018";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3408;"Parroquia San Alejandro";"";"";"";"Bus: 21, 48   Metro: El Carmen (linea 5), Barrio de la Concepcion (linea 7)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=478613db5b71c010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LOURDES";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28027";"SAN PASCUAL";"CIUDAD LINEAL";"444362";"4476592";"40.43623366178032";"-3.657282770049091";"914 030 976";"";"psanalejandro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3409;"Parroquia San Alfonso Maria de Ligorio";"";"";"";"Bus: 131, 121, H, 36, 25   Metro: Campamento (linea 5)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d99613db5b71c010VgnVCM1000000b205a0aRCRD";"ESCALONA";"CALLE";"V";"109";"";"";"";"";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"435067";"4472062";"40.39475978460343";"-3.766415165109867";"917 111 935";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3412;"Parroquia San Ambrosio";"";"";"";"Metro: Alto Arenal (linea 1), Miguel Hernandez (linea 1)   Bus: 57, 58, 103, 142, 143";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6ca613db5b71c010VgnVCM1000000b205a0aRCRD";"RIOJANOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445439";"4471185";"40.38759565218795";"-3.6441323881469225";"913 033 024";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3416;"Parroquia San Andres Apostol. Calle Oxigeno";"";"";"";"Bus: 22, 79, 86, 130, 131  Renfe: Puente Alcocer";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=feb613db5b71c010VgnVCM1000000b205a0aRCRD";"OXIGENO";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"440210";"4466708";"40.3469048265546";"-3.7053155524242";"917 971 442";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3415;"Parroquia San Andres Apostol. Plaza San Andres";"";"";"";"Metro: La Latina (linea 5)  Bus: 31, 50, 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=81d613db5b71c010VgnVCM1000000b205a0aRCRD";"SAN ANDRES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439801";"4473945";"40.41207900253883";"-3.7108161027466378";"913 654 871";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3421;"Parroquia San Antonio de Cuatro Caminos";"";"";"";"Metro: Alvarado (linea 1), Cuatro Caminos (lineas 1, 2, 6)  Bus: 3, 64, 66, 124, 128";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=14e613db5b71c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"150";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440481";"4478233";"40.45075629938433";"-3.703192513074163";"915 346 407";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
59892;"Parroquia San Antonio de las Carcavas";"";"";"";"Bus: 87";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e3958ed67151c010VgnVCM2000000c205a0aRCRD";"MARUJA MALLO";"AVENIDA";"V";"26";"";"";"";"";"MADRID";"MADRID";"28055";"VALDEFUENTES";"HORTALEZA";"446650";"4481417";"40.479850095346414";"-3.6307141330687163";"696 422 209";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3423;"Parroquia San Antonio del Retiro";"";"";"";"Metro: Principe de Vergara (lineas 2, 9), Goya (lineas 2, 4)  Bus: 146, 152, 15, C1, 2, 28, 26, 61, 29, 30, 43, C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=390713db5b71c010VgnVCM1000000b205a0aRCRD";"DUQUE DE SESTO";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28009";"GOYA";"SALAMANCA";"442629";"4475096";"40.422647911264484";"-3.6775909074956448";"914 351 051 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3424;"Parroquia San Antonio Maria Claret";"";"";"";"Metro: Cartagena (linea 7), Avenida de  America (lineas 4, 6, 7, 9)  Bus: 1, 72, 114, 115, 122";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cb1713db5b71c010VgnVCM1000000b205a0aRCRD";"CORAZON DE MARIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"443108";"4477063";"40.44039159191051";"-3.672121095794982";"914 163 540";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3425;"Parroquia San Antonio Maria Zaccaria";"";"";"";"Metro:  Aviacion Espanola (linea 10)  Bus: 17";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5e2713db5b71c010VgnVCM1000000b205a0aRCRD";"FUENTE DEL TIRO";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28024";"LAS AGUILAS";"LATINA";"433939";"4470780";"40.3831222910335";"-3.77956050881134";"917 056 976";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3431;"Parroquia San Atanasio";"";"";"";"Metro:  Tetuan (linea 1)   Bus:  11, 44, 177";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e04713db5b71c010VgnVCM1000000b205a0aRCRD";"RUIZ PALACIOS";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28039";"BERRUGUETE";"TETUAN";"440412";"4479516";"40.46230913493732";"-3.7041268214745156";"913 115 880";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3435;"Parroquia San Bartolome";"";"";"";"Bus:  6, 60, 116, 121, 131";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=066713db5b71c010VgnVCM1000000b205a0aRCRD";"GUETARIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28041";"ORCASITAS";"USERA";"439371";"4469599";"40.372887846815274";"-3.7154692271064858";"913 413 510";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
